Year,Period of coverage,Breakdown,Level,Level description,Condition,General population mortality rate,Mental health DSR,Mental health lower CI,Mental health upper CI,Indicator value,SMR lower CI,SMR upper CI,MH deaths (numerator MH mortality rate and SMR),Expected (denominator SMR),MH population (denominator MH mortality rate),General population deaths,General population
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000022,North Tyneside,Cardiovascular disease,101.4,314.5,248.7,392,352.1,279.6,437.6,81,23,"27,605",582,"573,800"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000023,North Yorkshire,Cardiovascular disease,98.5,295.1,251.8,343.5,269.5,230.7,312.9,172,63.8,"71,206","1,669","1,694,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000021,Northamptonshire,Cardiovascular disease,90.4,279.5,237.7,326.5,313.7,267.7,365.4,165,52.6,"67,000","1,777","1,965,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000057,Northumberland,Cardiovascular disease,103.9,285.6,237.8,340.2,257.5,215,306,129,50.1,"61,390",936,"901,200"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000018,Nottingham,Cardiovascular disease,88.7,244.7,201.9,293.8,394.7,326.4,473,117,29.6,"48,158",798,"900,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000024,Nottinghamshire,Cardiovascular disease,96.3,292.2,255.4,332.7,286.1,250.7,325.1,235,82.1,"104,686","2,160","2,241,900"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000004,Oldham,Cardiovascular disease,111.9,326.6,267,395.3,376.3,308.7,454.4,108,28.7,"39,121",689,"615,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000025,Oxfordshire,Cardiovascular disease,66.4,248.6,206.8,296.4,286.5,239.2,340.4,129,45,"62,856","1,244","1,874,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000031,Peterborough,Cardiovascular disease,98,261.7,200,336,341.6,263,436.2,64,18.7,"30,427",503,"513,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000026,Plymouth,Cardiovascular disease,95.1,303.2,243.8,372.4,354.6,286.2,434.4,93,26.2,"34,935",708,"744,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000029,Poole,Cardiovascular disease,77.4,248.5,167.6,354.4,242.8,165,344.6,31,12.8,"16,979",319,"412,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000044,Portsmouth,Cardiovascular disease,90.4,273.4,216.6,340.3,358.4,285.1,444.9,82,22.9,"28,066",541,"598,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000038,Reading,Cardiovascular disease,72.7,180.3,128.2,246.4,287.7,205.5,391.8,40,13.9,"20,663",331,"455,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000026,Redbridge,Cardiovascular disease,68.8,186.3,141.1,241.2,255.9,194.3,330.8,58,22.7,"31,786",535,"777,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000003,Redcar and Cleveland,Cardiovascular disease,114,474.2,364.5,605.8,421.9,327,535.8,67,15.9,"19,534",435,"381,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000027,Richmond upon Thames,Cardiovascular disease,53.4,218.7,155.3,299,274.8,196.3,374.2,40,14.6,"17,814",288,"539,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000005,Rochdale,Cardiovascular disease,119.3,360.2,290.5,441.2,400.6,324.9,488.8,97,24.2,"32,546",700,"586,600"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000018,Rotherham,Cardiovascular disease,111.3,367.3,304.2,439.4,378.1,314,451.4,122,32.3,"38,186",808,"725,700"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000017,Rutland,Cardiovascular disease,100.7,288.9,136,535.3,268.9,129,494.6,10,3.7,"3,976",104,"103,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000006,Salford,Cardiovascular disease,118.3,301.2,246.5,364.3,362.7,297.8,437.5,109,30.1,"35,409",798,"674,700"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000028,Sandwell,Cardiovascular disease,115.4,315.4,262.3,376,373.2,311.1,444,127,34,"48,031",981,"849,900"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000014,Sefton,Cardiovascular disease,115.1,372.4,310.5,443,354.6,296.3,421,130,36.7,"39,680",879,"763,600"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000019,Sheffield,Cardiovascular disease,91.1,315.1,272.5,362.2,382.7,332.3,438.5,207,54.1,"64,315","1,452","1,593,200"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000051,Shropshire,Cardiovascular disease,93.9,344,279.7,418.5,316.1,258,383.4,103,32.6,"36,295",814,"866,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000039,Slough,Cardiovascular disease,85.6,253.3,180.2,345.9,385.7,275.6,525.3,40,10.4,"14,906",332,"387,800"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000029,Solihull,Cardiovascular disease,83.7,266.1,195,354.2,259.1,191,343.5,48,18.5,"20,695",478,"571,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000027,Somerset,Cardiovascular disease,85.9,282.7,238.4,332.6,254.1,215.1,298.2,150,59,"63,620","1,270","1,478,000"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000025,South Gloucestershire,Cardiovascular disease,68.4,256.1,181.9,349.2,289.7,209.7,390.2,43,14.8,"18,162",512,"749,000"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000023,South Tyneside,Cardiovascular disease,115.3,369.9,287.4,468.4,393.4,307.2,496.2,71,18,"20,227",486,"421,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000045,Southampton,Cardiovascular disease,79.9,264,209.9,327.7,388.2,309.6,480.6,84,21.6,"32,818",561,"702,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000033,Southend-on-Sea,Cardiovascular disease,99.8,253.3,194.7,323.8,265.3,204.8,338.2,65,24.5,"33,428",483,"484,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000028,Southwark,Cardiovascular disease,61,142.8,115.8,174,279.2,226.9,339.9,99,35.5,"56,698",539,"883,600"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000013,St. Helens,Cardiovascular disease,118.6,463.5,371.9,570.4,444.4,358.3,545,92,20.7,"23,246",594,"500,700"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000028,Staffordshire,Cardiovascular disease,94.2,239.2,209.5,271.8,229.2,201.3,260,242,105.6,"140,882","2,294","2,436,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000007,Stockport,Cardiovascular disease,92.3,286.8,233.3,348.8,282.7,230.8,342.9,103,36.4,"46,150",731,"792,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000004,Stockton-on-Tees,Cardiovascular disease,97.1,347.4,269,441.1,377.9,294.6,477.5,70,18.5,"22,407",527,"542,900"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000021,Stoke-on-Trent,Cardiovascular disease,110.4,250.2,201.2,307.4,283.6,228.6,347.8,92,32.4,"40,925",779,"705,600"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000029,Suffolk,Cardiovascular disease,86,258.6,216.4,306.7,239.5,201,283.3,136,56.8,"69,093","1,749","2,032,600"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000024,Sunderland,Cardiovascular disease,114.9,292.9,240.9,352.7,311.5,257,374.2,114,36.6,"46,498",914,"795,200"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000030,Surrey,Cardiovascular disease,66.5,283.4,248.9,321.3,303.6,267.3,343.4,253,83.3,"95,014","2,109","3,170,900"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000029,Sutton,Cardiovascular disease,67.3,233.7,165.3,320.5,293.7,208.8,401.4,39,13.3,"16,820",364,"540,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000030,Swindon,Cardiovascular disease,79.6,305.4,228.5,399.3,365.3,275.2,475.4,55,15.1,"17,717",477,"599,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000008,Tameside,Cardiovascular disease,140.2,399.3,325.3,485,400.6,327.6,484.9,105,26.2,"34,652",874,"623,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000020,Telford and Wrekin,Cardiovascular disease,102.4,364.3,281.4,463.7,403.5,312.7,512.4,67,16.6,"22,033",483,"471,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000034,Thurrock,Cardiovascular disease,91,185,131.6,252.6,237.2,169.5,323,40,16.9,"22,889",403,"443,000"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000027,Torbay,Cardiovascular disease,118.5,356,269.7,460.5,308.3,235.8,396,61,19.8,"25,900",432,"364,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000030,Tower Hamlets,Cardiovascular disease,55.4,139,110.9,172.1,349.3,279,431.9,85,24.3,"44,698",433,"782,000"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000009,Trafford,Cardiovascular disease,92.4,348.9,269.4,444.3,371,288.1,470.4,68,18.3,"19,861",582,"630,000"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000036,Wakefield,Cardiovascular disease,112.5,340.7,282,407.9,356,295.8,424.7,123,34.6,"41,618","1,051","934,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000030,Walsall,Cardiovascular disease,112.1,205.8,163.8,255.3,221,176.5,273.3,85,38.5,"56,155",829,"739,600"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000031,Waltham Forest,Cardiovascular disease,68.4,160.6,122.2,207.1,268,204.5,345,60,22.4,"36,798",509,"743,900"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000032,Wandsworth,Cardiovascular disease,53.5,209.5,167.8,258.3,400.4,322.4,491.6,91,22.7,"34,101",510,"952,800"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000007,Warrington,Cardiovascular disease,106.5,372.7,297.7,460.6,389.1,312.1,479.4,88,22.6,"28,969",617,"579,200"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000031,Warwickshire,Cardiovascular disease,88.9,335.9,287.3,390.3,329,282.2,381.3,176,53.5,"64,107","1,382","1,554,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000037,West Berkshire,Cardiovascular disease,77.9,360.3,264.4,479.3,376.2,277.4,498.8,48,12.8,"16,150",337,"432,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000032,West Sussex,Cardiovascular disease,83.5,337.7,297,382.3,326.8,288,369.4,256,78.3,"97,112","1,874","2,243,700"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000033,Westminster,Cardiovascular disease,58.8,173.9,133.1,223.1,267.7,206.1,341.8,64,23.9,"33,756",408,"693,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000010,Wigan,Cardiovascular disease,121.8,433.8,367.2,508.7,442.8,377,516.7,161,36.4,"45,925","1,114","914,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000054,Wiltshire,Cardiovascular disease,82.1,374.5,307.2,452,347,285.7,417.5,112,32.3,"37,021","1,085","1,322,200"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000040,Windsor and Maidenhead,Cardiovascular disease,78.4,396.4,284.4,536.9,423.1,306.2,570,43,10.2,"12,395",316,"403,200"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000015,Wirral,Cardiovascular disease,110.1,388.9,319.8,468.4,373.5,307.8,449.1,113,30.3,"33,359",979,"889,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000041,Wokingham,Cardiovascular disease,68,256.5,173.9,363.6,310.2,213.5,435.6,33,10.6,"12,108",297,"436,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000031,Wolverhampton,Cardiovascular disease,112.5,322,265,387.6,376.3,310.4,452.1,114,30.3,"36,237",780,"693,500"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E10000034,Worcestershire,Cardiovascular disease,95.4,286.2,241,337.4,287,242.4,337.6,146,50.9,"57,019","1,532","1,606,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000014,York,Cardiovascular disease,78.3,270.2,209.1,343.4,323.3,251,409.8,68,21,"25,110",458,"584,700"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000002,Barking and Dagenham,Liver disease,20.2,61.5,35.6,98.7,366.4,213.5,586.7,17,4.6,"26,736",100,"495,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000003,Barnet,Liver disease,12.4,62.6,41.8,90.1,342,229,491.1,29,8.5,"46,800",125,"1,009,400"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E08000016,Barnsley,Liver disease,21.9,84.7,61.8,113.1,410.9,303,544.8,48,11.7,"63,553",145,"662,300"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000022,Bath and North East Somerset,Liver disease,19.1,102.8,53.4,177.9,478.2,254.6,817.7,13,2.7,"15,493",97,"507,800"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E06000055,Bedford,Liver disease,25.4,121.8,77.8,181.6,603.1,386.5,897.4,24,4,"19,959",112,"441,100"
2010/11 to 2013/14,Deaths: 1/4/2010 to 31/3/2014; In contact with secondary mental health services: 1/4/2008 to 31/3/2014,Upper tier local authority,E09000004,Bexley,Liver disease,16.7,133,90.3,188.8,674.4,461.3,952.1,32,4.7,"25,941",107,"641,700"
